order_id,customer_age,gender,product_category,order_priority,warehouse_block,mode_of_shipment,customer_rating,cost_of_the_product,prior_purchases,discount_offered,weight_in_gms,reached_on_time
10027,41.0,Male,Clothing,High,B,Ship,4.0,248.86,2,21.0,2794.0,1
10028,25.0,Male,Toys,High,C,Flight,2.0,871.56,1,29.0,5877.0,1
10029,59.0,Male,Toys,High,D,Road,,129.45,4,52.0,2722.0,1
10030,62.0,Male,Electronics,Medium,D,Flight,4.0,57.11,3,1.0,6345.0,1
10031,25.0,Male,Electronics,Medium,F,Ship,4.0,101.61,4,37.0,2549.0,1
10032,21.0,Other,Clothing,Medium,B,Flight,5.0,320.96,6,56.0,5829.0,1
10033,44.0,Male,Home & Garden,High,B,Ship,1.0,85.91,4,32.0,6934.0,1
10034,53.0,Male,Clothing,Medium,B,Ship,5.0,370.18,5,48.0,4401.0,1
10035,22.0,Male,Clothing,Critical,F,Flight,3.0,358.04,7,27.0,3949.0,0
10036,50.0,Male,Home & Garden,Critical,D,Flight,4.0,156.68,3,62.0,1977.0,0
10037,66.0,Male,Home & Garden,Critical,D,Flight,4.0,291.92,1,53.0,2665.0,1
10038,51.0,Female,Electronics,Medium,B,Flight,3.0,353.1,1,5.0,3717.0,1
10039,47.0,Male,Books,Medium,C,Ship,2.0,289.15,7,61.0,3755.0,1
10040,25.0,Male,Home & Garden,High,A,Road,1.0,105.01,6,35.0,1679.0,0
10041,56.0,Male,Clothing,High,A,Flight,2.0,67.24,5,18.0,2791.0,1
10042,64.0,Male,Home & Garden,High,B,Ship,4.0,55.39,5,5.0,5491.0,1
10043,43.0,Male,Electronics,Medium,B,Ship,4.0,691.69,5,33.0,1239.0,0
10044,54.0,Female,Clothing,High,D,Flight,4.0,49.85,5,7.0,4516.0,1
10045,51.0,Male,Electronics,Medium,D,Ship,5.0,146.27,1,5.0,6068.0,1
10046,24.0,Male,Electronics,Medium,C,Ship,3.0,51.43,1,40.0,1124.0,1
10047,57.0,Female,Clothing,High,D,Ship,4.0,346.75,7,14.0,6212.0,1
10048,45.0,Male,Electronics,Medium,A,Flight,4.0,191.1,2,21.0,6532.0,1
10049,56.0,Male,Home & Garden,High,A,Ship,5.0,68.65,6,3.0,5572.0,0
10050,56.0,Other,Home & Garden,Medium,D,Ship,4.0,672.28,4,55.0,5936.0,0
10051,45.0,Male,Electronics,Medium,A,Ship,2.0,407.25,4,17.0,1204.0,1
10052,31.0,Female,Electronics,Low,A,Flight,4.0,57.16,6,23.0,5741.0,1
10053,67.0,Male,Sports,Medium,A,Ship,3.0,365.63,4,17.0,3418.0,0
10054,55.0,Male,Electronics,Medium,A,Flight,3.0,402.12,4,38.0,4077.0,1
10055,,Male,Clothing,Medium,F,Flight,3.0,325.51,7,60.0,4077.0,1
10056,59.0,Male,Clothing,High,B,Ship,5.0,116.51,7,43.0,2538.0,1
10057,35.0,Male,Sports,Medium,C,Ship,3.0,89.28,7,27.0,1339.0,1
10058,61.0,Male,Books,High,F,Flight,,178.85,1,29.0,6733.0,0
10059,65.0,Female,Sports,Medium,C,Flight,1.0,158.58,1,50.0,4044.0,0
10060,42.0,Female,Electronics,High,F,Ship,3.0,205.25,5,32.0,6715.0,0
10061,24.0,Male,Sports,Low,F,Ship,5.0,138.25,7,63.0,5653.0,1
10062,55.0,Female,Electronics,Medium,C,Ship,3.0,77.33,6,51.0,2466.0,0
10063,45.0,Female,Electronics,High,B,Ship,3.0,198.89,1,27.0,2421.0,0
10064,22.0,Female,Clothing,Low,D,Flight,1.0,184.26,7,13.0,2599.0,0
10065,20.0,Male,Home & Garden,Critical,F,Flight,3.0,508.07,1,53.0,3796.0,1
10066,61.0,Female,Electronics,Low,B,Ship,2.0,231.69,6,48.0,4202.0,1
10067,48.0,Male,Electronics,Critical,D,Ship,2.0,323.49,2,6.0,1879.0,0
10068,64.0,Male,Sports,Medium,C,Ship,3.0,141.43,3,43.0,4885.0,0
10069,59.0,Male,Books,Medium,F,Ship,1.0,375.68,5,59.0,1385.0,0
10070,37.0,Female,Home & Garden,Low,D,Ship,4.0,104.12,5,0.0,5040.0,1
10071,36.0,Female,Clothing,Medium,B,Flight,4.0,792.46,2,50.0,1397.0,1
10072,65.0,Female,Books,Low,D,Flight,4.0,368.22,3,,4242.0,1
10073,28.0,Male,Sports,Medium,C,Ship,3.0,30.88,7,65.0,3787.0,1
10074,,Female,Home & Garden,Medium,D,Road,2.0,370.68,1,58.0,4331.0,0
10075,20.0,Male,Clothing,High,A,Road,4.0,184.45,5,61.0,5372.0,1
10076,40.0,Male,Electronics,High,F,Road,,203.52,3,38.0,5115.0,0
10077,24.0,Male,Clothing,Medium,B,Ship,1.0,1308.86,6,62.0,6949.0,1
10078,40.0,Male,Clothing,Medium,B,Flight,4.0,282.87,4,31.0,4385.0,1
10079,24.0,Female,Clothing,Medium,F,Road,5.0,57.92,5,20.0,2050.0,0
10080,63.0,Male,Clothing,High,F,Flight,2.0,310.54,7,22.0,5956.0,1
10081,51.0,Female,Electronics,Low,A,Ship,4.0,74.51,7,14.0,3314.0,1
10082,59.0,Male,Sports,High,A,Ship,3.0,576.48,3,0.0,2070.0,1
10083,36.0,Male,Electronics,Low,B,Road,3.0,91.24,4,28.0,5737.0,0
10084,26.0,Female,Clothing,Medium,D,Road,5.0,153.88,7,18.0,4588.0,0
10085,65.0,Male,Sports,Medium,F,Flight,4.0,365.13,4,32.0,2947.0,1
10086,68.0,Female,Clothing,Medium,A,Ship,5.0,696.12,7,9.0,1409.0,1
10087,35.0,Female,Clothing,Medium,A,Road,4.0,64.18,6,45.0,5183.0,1
10088,58.0,Male,Clothing,High,A,Road,4.0,44.31,1,46.0,5509.0,1
10089,65.0,Female,Books,Medium,D,Ship,4.0,342.2,6,54.0,6539.0,1
10090,62.0,Male,Toys,Medium,B,Ship,4.0,427.17,3,17.0,5272.0,0
10091,59.0,Female,Home & Garden,High,B,Ship,3.0,214.29,5,9.0,4604.0,1
10092,42.0,Male,Sports,Medium,A,Ship,2.0,67.47,5,58.0,4053.0,0
10093,69.0,Male,Electronics,Low,D,Ship,3.0,64.2,3,33.0,3292.0,1
10094,31.0,Male,Books,High,D,Ship,3.0,153.46,2,41.0,1606.0,0
10095,,Male,Toys,High,B,Road,4.0,73.11,2,41.0,3792.0,1
10096,42.0,Female,Home & Garden,Low,F,Ship,3.0,115.18,1,6.0,4752.0,0
10097,36.0,Female,Sports,High,A,Ship,2.0,346.28,1,14.0,3557.0,1
10098,56.0,Female,Clothing,Medium,D,Flight,1.0,52.36,7,34.0,3669.0,0
10099,32.0,Male,Clothing,Medium,F,Ship,2.0,102.39,6,,5292.0,1
10100,33.0,Female,Books,Medium,C,Ship,4.0,131.04,2,0.0,5993.0,1
10101,44.0,Male,Home & Garden,Medium,A,Ship,2.0,81.62,7,13.0,4177.0,1
10102,57.0,Female,Home & Garden,Critical,C,Flight,1.0,276.48,6,21.0,2941.0,1
10103,27.0,Female,Home & Garden,High,B,Ship,,156.52,4,61.0,2718.0,1
10104,21.0,Male,Books,Medium,B,Ship,5.0,616.07,6,35.0,2515.0,0
10105,68.0,Female,Sports,Low,B,Ship,1.0,113.06,7,15.0,6274.0,0
10106,36.0,Male,Electronics,High,D,Ship,3.0,549.46,4,62.0,2758.0,0
10107,45.0,Female,Clothing,High,D,Flight,4.0,197.99,2,5.0,4955.0,1
10108,38.0,Female,Toys,Low,F,Ship,,184.76,5,21.0,6266.0,1
10109,64.0,Female,Home & Garden,Low,C,Road,5.0,83.54,2,6.0,4237.0,1
10110,31.0,Female,Toys,High,B,Flight,1.0,620.43,5,16.0,6287.0,0
10111,50.0,Male,Sports,High,B,Road,5.0,106.64,6,49.0,3880.0,0
10112,65.0,Female,Home & Garden,Low,D,Ship,3.0,188.21,7,58.0,4445.0,1
10113,27.0,Male,Clothing,High,D,Ship,3.0,590.79,7,41.0,4816.0,0
10114,36.0,Male,Clothing,Medium,D,Ship,3.0,410.28,5,39.0,3076.0,1
10115,47.0,Female,Home & Garden,Medium,A,Flight,,103.86,4,13.0,6883.0,1
10116,39.0,Female,Clothing,Medium,C,Ship,4.0,357.1,6,52.0,2930.0,1
10117,20.0,Female,Sports,Medium,C,Ship,5.0,258.38,4,7.0,5904.0,0
10118,54.0,Male,Sports,High,A,Flight,1.0,36.79,6,58.0,4506.0,1
10119,58.0,Female,Clothing,Medium,B,Ship,5.0,165.79,4,65.0,2879.0,1
10120,,Female,Sports,Medium,F,Flight,2.0,139.79,5,62.0,1183.0,0
10121,28.0,Male,Clothing,High,F,Road,3.0,245.13,5,58.0,6025.0,0
10122,65.0,Male,Clothing,Low,B,Flight,1.0,272.69,1,10.0,3716.0,0
10123,19.0,Female,Clothing,High,F,Road,5.0,273.86,7,33.0,2782.0,1
10124,29.0,female,Books,High,D,Ship,4.0,153.21,2,32.0,,1
10125,23.0,Other,Clothing,Medium,C,Ship,1.0,618.62,4,28.0,2430.0,0
10126,60.0,Male,Clothing,Low,D,Ship,3.0,44.74,3,51.0,2067.0,1
10127,57.0,Female,Clothing,High,F,Flight,3.0,2734.9164368433126,3,60.0,6121.0,1
10128,61.0,Female,Electronics,Medium,F,Ship,1.0,145.65,5,38.0,5677.0,1
10129,46.0,Male,Clothing,Low,C,Ship,3.0,82.93,1,62.0,5665.0,1
10130,47.0,Female,Electronics,High,D,Ship,3.0,59.39,7,34.0,1864.0,1
10131,19.0,Male,Sports,Medium,C,Ship,5.0,154.15,2,17.0,1369.0,1
10132,26.0,Male,Electronics,Medium,F,Road,5.0,102.86,5,18.0,3849.0,1
10133,64.0,Male,Home & Garden,High,C,Ship,2.0,79.5,2,41.0,6858.0,0
10134,19.0,Male,Electronics,High,C,Ship,5.0,37.4,5,63.0,6442.0,1
10135,46.0,Female,Toys,Medium,F,Ship,4.0,105.03,4,6.0,3140.0,0
10136,50.0,Female,Clothing,Low,C,Ship,3.0,567.45,1,1.0,5522.0,1
10137,27.0,Male,Books,Medium,D,Ship,3.0,184.62,4,45.0,1042.0,1
10138,51.0,Male,Sports,High,F,Flight,5.0,85.26,6,31.0,4891.0,1
10139,61.0,Male,Sports,High,C,Road,3.0,773.83,4,21.0,6370.0,1
10140,25.0,Female,Books,Medium,B,Road,,240.64,7,51.0,4702.0,1
10141,54.0,Female,Electronics,High,D,Flight,4.0,171.48,3,14.0,4329.0,1
10142,50.0,Female,Home & Garden,Low,D,Ship,4.0,572.06,3,47.0,1087.0,1
10143,64.0,Female,Clothing,High,D,Road,3.0,333.77,3,39.0,5690.0,0
10144,23.0,Female,Sports,Medium,A,Flight,5.0,182.03,3,59.0,,0
10145,61.0,Male,Toys,High,F,Ship,3.0,31.42,6,3.0,2114.0,0
10146,57.0,Female,Books,Critical,A,Ship,3.0,136.9,5,20.0,5687.0,0
10147,62.0,Female,Electronics,High,C,Ship,2.0,351.56,5,59.0,2297.0,1
10148,36.0,Female,Clothing,High,F,Ship,4.0,97.07,1,38.0,3740.0,0
10149,49.0,Female,Clothing,High,D,Ship,5.0,41.19,3,25.0,5178.0,1
10150,44.0,Female,Electronics,Critical,D,Flight,4.0,217.38,3,57.0,1552.0,1
10151,18.0,Female,Electronics,High,D,Ship,3.0,489.67,5,13.0,5847.0,1
10152,60.0,Female,Clothing,High,D,Flight,5.0,928.07,2,9.0,3047.0,1
10153,69.0,Other,Toys,High,C,Ship,1.0,54.34,6,8.0,5321.0,1
10154,50.0,Female,Home & Garden,Low,B,Road,3.0,684.21,7,2.0,3868.0,1
10155,57.0,Male,Home & Garden,Medium,F,Flight,5.0,126.79,4,47.0,3858.0,1
10156,49.0,Male,Clothing,Medium,B,Ship,4.0,303.74,1,37.0,2060.0,0
10157,22.0,Female,Home & Garden,Medium,F,Ship,1.0,75.67,5,38.0,1030.0,0
10158,34.0,Male,Toys,High,D,Road,3.0,253.3,5,40.0,4731.0,0
10159,25.0,Male,Home & Garden,Low,A,Ship,1.0,252.63,4,42.0,3995.0,1
10160,59.0,Male,Electronics,Low,C,Ship,4.0,96.32,7,5.0,2961.0,1
10161,51.0,Female,Clothing,Medium,F,Ship,4.0,147.95,1,45.0,2606.0,1
10162,26.0,Male,Toys,Medium,D,Ship,2.0,137.1,7,15.0,2484.0,1
10163,40.0,Male,Clothing,Medium,A,Ship,5.0,242.85,5,24.0,1619.0,1
10164,52.0,Male,Home & Garden,Critical,D,Road,5.0,785.91,3,43.0,6170.0,1
10165,67.0,Female,Electronics,High,C,Road,3.0,198.84,3,26.0,3085.0,1
10166,24.0,Male,Electronics,Medium,A,Ship,3.0,187.21,5,53.0,5779.0,1
10167,32.0,Male,Books,Low,F,Ship,1.0,112.51,2,55.0,4121.0,0
10168,37.0,Female,Clothing,High,F,Road,4.0,256.52,2,42.0,5954.0,1
10169,67.0,Female,Clothing,High,F,Ship,3.0,404.28,2,58.0,,1
10170,42.0,Male,Clothing,Medium,F,Flight,3.0,50.78,6,55.0,4719.0,0
10171,20.0,Female,Toys,Medium,A,Flight,3.0,85.24,3,7.0,4381.0,0
10172,63.0,Male,Electronics,Low,C,Ship,,209.81,6,50.0,3855.0,0
10173,,Female,Sports,Medium,A,Ship,5.0,47.55,3,28.0,3563.0,1
10174,51.0,Male,Clothing,Medium,F,Flight,4.0,115.44,4,13.0,4791.0,1
10175,63.0,Male,Books,High,C,Ship,4.0,160.6,7,11.0,1815.0,0
10176,39.0,Female,Toys,High,B,Flight,3.0,357.78,2,12.0,1919.0,1
10177,28.0,Female,Clothing,Medium,B,Road,4.0,179.56,4,11.0,3489.0,1
10178,65.0,Male,Electronics,High,A,Ship,5.0,125.63,5,9.0,5421.0,1
10179,25.0,Male,Electronics,Critical,F,Ship,3.0,61.89,6,43.0,1623.0,0
10180,56.0,Female,Sports,High,B,Road,5.0,75.24,7,58.0,3119.0,0
10181,60.0,Female,Electronics,High,B,Flight,5.0,176.01,6,7.0,5018.0,1
10182,52.0,Male,Clothing,Critical,D,Ship,2.0,356.6,7,23.0,2636.0,0
10183,66.0,Female,Electronics,Medium,D,Flight,5.0,131.86,5,36.0,6328.0,0
10184,63.0,Male,Clothing,Low,C,Ship,2.0,81.7,1,42.0,4612.0,1
10185,55.0,Male,Electronics,Critical,C,Ship,5.0,125.28,1,7.0,5798.0,1
10186,25.0,Male,Books,Medium,F,Ship,5.0,41.38,7,63.0,4141.0,0
10187,54.0,Male,Books,High,B,Flight,5.0,181.35,1,39.0,3652.0,1
10188,44.0,Male,Clothing,High,A,Ship,3.0,45.43,1,45.0,3084.0,0
10189,45.0,Male,Home & Garden,Medium,A,Ship,2.0,409.33,6,17.0,6365.0,1
10190,57.0,Male,Home & Garden,Medium,D,Road,2.0,318.15,6,7.0,5750.0,0
10191,51.0,Male,Sports,Medium,C,Ship,3.0,273.03,3,58.0,2154.0,1
10192,49.0,Male,Clothing,Medium,F,Ship,2.0,610.36,4,35.0,3986.0,1
10193,32.0,Male,Clothing,Low,D,Flight,5.0,469.93,6,20.0,6194.0,1
10194,61.0,Female,Home & Garden,Medium,D,Ship,2.0,30.55,3,2.0,3620.0,1
10195,34.0,Male,Sports,Low,F,Flight,4.0,332.1,5,15.0,3363.0,1
10196,,Female,Clothing,Medium,F,Ship,4.0,206.03,6,54.0,4725.0,0
10197,64.0,Male,Clothing,Low,B,Flight,1.0,144.37,2,21.0,5341.0,0
10198,63.0,Male,Clothing,High,F,Flight,2.0,97.71,2,21.0,5115.0,0
10199,69.0,Female,Clothing,High,F,Flight,5.0,73.67,7,11.0,2329.0,0
10200,33.0,Female,Clothing,Medium,D,Road,5.0,458.01,4,59.0,4344.0,0
10201,46.0,Male,Clothing,Medium,D,Ship,4.0,120.22,4,8.0,3434.0,1
10202,26.0,Male,Clothing,Critical,A,Ship,1.0,148.91,5,23.0,6814.0,0
10203,50.0,Female,Books,Low,A,Ship,2.0,279.66,3,47.0,2186.0,0
10204,66.0,Female,Electronics,Medium,A,Ship,4.0,338.2,7,44.0,1039.0,0
10205,46.0,Other,Home & Garden,Medium,F,Road,4.0,226.36,2,5.0,2697.0,1
10206,30.0,Male,Home & Garden,Medium,B,Ship,5.0,138.79,3,63.0,4504.0,1
10207,38.0,Male,Clothing,Medium,D,Road,2.0,43.25,5,14.0,5060.0,0
10208,,Female,Clothing,Medium,C,Flight,4.0,219.19,3,29.0,2149.0,1
10209,22.0,Female,Sports,Medium,B,Flight,,404.52,2,26.0,5329.0,1
10210,27.0,Female,Clothing,Medium,C,Ship,2.0,39.33,6,26.0,6879.0,1
10211,23.0,Female,Books,Medium,F,Flight,3.0,117.14,5,57.0,6463.0,0
10212,68.0,Female,Books,High,C,Road,3.0,86.91,3,9.0,5638.0,0
10213,30.0,Male,Home & Garden,Medium,A,Ship,3.0,185.44,3,0.0,2202.0,1
10214,18.0,Male,Sports,Low,D,Ship,3.0,32.18,7,3.0,3881.0,1
10215,37.0,Female,Home & Garden,High,B,Flight,4.0,458.38,3,58.0,5727.0,1
10216,64.0,Male,Clothing,Medium,A,Road,4.0,343.73,7,40.0,4762.0,0
10217,63.0,Male,Toys,Low,D,Ship,3.0,52.0,3,42.0,5871.0,0
10218,25.0,Male,Clothing,Low,A,Road,3.0,475.95,4,13.0,4975.0,1
10219,27.0,Male,Electronics,High,B,Ship,,321.66,5,28.0,1638.0,1
10220,26.0,Male,Clothing,High,F,Flight,1.0,657.68,5,36.0,5100.0,0
10221,66.0,Female,Home & Garden,Medium,C,Ship,5.0,89.86,3,21.0,6482.0,0
10222,58.0,Male,Electronics,Medium,F,Ship,5.0,416.49,3,35.0,1045.0,1
10223,20.0,Male,Books,Medium,C,Road,1.0,61.47,7,57.0,6550.0,0
10224,28.0,Male,Clothing,High,C,Ship,4.0,268.33,6,14.0,1904.0,1
10225,29.0,Male,Books,High,B,Ship,3.0,44.91,4,60.0,3493.0,0
10226,27.0,Female,Electronics,Medium,B,Ship,3.0,280.49,6,6.0,4238.0,0
10227,42.0,Female,Clothing,Medium,F,Ship,3.0,62.92,7,41.0,6161.0,0
10228,66.0,Male,Electronics,Low,D,Ship,2.0,295.61,2,24.0,3132.0,0
10229,66.0,Female,Clothing,Low,D,Ship,3.0,145.87,4,63.0,2443.0,1
10230,42.0,Male,Clothing,High,F,Ship,3.0,58.92,3,43.0,6701.0,0
10231,28.0,Other,Toys,Low,C,Flight,3.0,199.42,7,5.0,3594.0,1
10232,53.0,Male,Clothing,Medium,B,Ship,5.0,35.0,3,3.0,2441.0,1
10233,56.0,Male,Home & Garden,High,F,Flight,5.0,84.15,3,65.0,5397.0,1
10234,43.0,Female,Clothing,Medium,D,Flight,2.0,99.14,3,13.0,2176.0,1
10235,31.0,Female,Electronics,High,C,Road,4.0,997.31,4,3.0,6734.0,1
10236,,Male,Clothing,Medium,D,Flight,4.0,346.45,3,34.0,4586.0,1
10237,,Female,Electronics,Medium,C,Road,3.0,2392.5579984810374,2,33.0,1499.0,1
10238,18.0,Male,Books,High,D,Ship,4.0,120.81,1,25.0,4842.0,0
10239,21.0,Female,Sports,High,A,Road,5.0,145.37,7,55.0,6588.0,0
10240,47.0,Male,Clothing,Medium,C,Ship,4.0,341.04,2,2.0,5625.0,0
10241,,Female,Home & Garden,High,C,Ship,4.0,258.41,6,7.0,5773.0,1
10242,52.0,Male,Electronics,High,C,Ship,2.0,186.05,3,43.0,6307.0,0
10243,,Male,Sports,High,A,Flight,4.0,148.49,4,4.0,1659.0,0
10244,69.0,Other,Books,High,A,Ship,5.0,88.68,6,57.0,4791.0,1
10245,48.0,Other,Books,Medium,D,Road,5.0,150.84,3,11.0,2887.0,1
10246,55.0,Female,Clothing,Medium,B,Ship,3.0,329.58,6,19.0,5620.0,0
10247,,Male,Clothing,High,D,Flight,5.0,148.73,4,2.0,4657.0,0
10248,40.0,male,Clothing,Low,C,Road,4.0,178.42,6,32.0,3636.0,1
10249,21.0,Male,Toys,High,C,Road,2.0,112.67,7,17.0,6859.0,0
10250,69.0,Male,Toys,Medium,D,Flight,5.0,162.91,1,25.0,2130.0,1
10251,,Female,Clothing,High,F,Ship,4.0,315.36,7,6.0,6828.0,1
10252,24.0,Male,Sports,Medium,B,Ship,2.0,540.46,5,2.0,3793.0,0
10253,39.0,Female,Toys,Medium,A,Ship,4.0,166.98,2,0.0,3963.0,0
10254,46.0,Female,Clothing,High,B,Road,4.0,62.05,1,16.0,2046.0,0
10255,28.0,Male,Books,High,F,Ship,2.0,327.68,3,11.0,1050.0,0
10256,50.0,Female,Clothing,Medium,D,Ship,4.0,314.43,4,22.0,6290.0,1
10257,46.0,Female,Clothing,Low,D,Ship,5.0,255.3,7,1.0,2650.0,0
10258,56.0,Female,Electronics,High,C,Ship,2.0,205.06,6,26.0,4722.0,0
10259,29.0,Male,Clothing,High,D,Ship,3.0,107.28,4,54.0,2653.0,1
10260,24.0,Female,Books,Low,F,Ship,3.0,305.76,5,14.0,5039.0,0
10261,56.0,Male,Clothing,Medium,D,Ship,3.0,857.77,7,43.0,1863.0,0
10262,59.0,Male,Electronics,Medium,D,Road,5.0,156.69,6,48.0,5043.0,1
10263,65.0,Female,Clothing,Critical,F,Ship,5.0,65.54,1,62.0,5628.0,0
10264,43.0,Female,Home & Garden,Medium,A,Ship,1.0,80.97,2,34.0,1801.0,0
10265,57.0,Male,Home & Garden,Low,B,Ship,2.0,89.46,7,18.0,2524.0,1
10266,26.0,Female,Home & Garden,Low,D,Flight,3.0,232.16,6,52.0,4064.0,0
10267,58.0,Female,Electronics,High,B,Ship,3.0,321.26,4,1.0,1348.0,1
10268,51.0,Male,Sports,High,B,Flight,1.0,115.96,2,51.0,5609.0,1
10269,62.0,Female,Books,Medium,C,Flight,4.0,293.14,7,,5604.0,0
10270,30.0,Female,Clothing,Low,A,Ship,4.0,48.42,3,58.0,6650.0,1
10271,53.0,Female,Sports,Medium,B,Flight,2.0,484.85,4,2.0,6913.0,0
10272,42.0,Male,Books,Medium,C,Ship,3.0,44.02,6,7.0,2384.0,1
10273,41.0,Male,Home & Garden,Low,F,Ship,3.0,354.25,4,39.0,5427.0,0
10274,61.0,Female,Home & Garden,High,F,Ship,1.0,277.76,1,29.0,2886.0,1
10275,34.0,Male,Sports,High,F,Ship,2.0,237.33,5,11.0,6045.0,0
10276,19.0,Male,Clothing,Critical,F,Ship,4.0,42.55,3,48.0,4487.0,1
10277,30.0,Female,Home & Garden,Medium,F,Ship,3.0,176.51,6,16.0,1989.0,0
10278,48.0,Male,Books,Medium,C,Ship,4.0,56.18,7,65.0,4558.0,0
10279,46.0,Female,Clothing,High,A,Ship,5.0,145.76,5,22.0,2936.0,0
10280,67.0,Female,Books,Low,A,Road,4.0,67.18,7,38.0,1227.0,1
10281,45.0,Female,Home & Garden,Medium,C,Ship,5.0,63.59,6,26.0,4846.0,0
10282,44.0,Female,Clothing,Medium,C,Flight,4.0,199.85,7,56.0,3924.0,0
10283,32.0,Male,Home & Garden,Critical,D,Flight,1.0,96.76,1,18.0,5084.0,1
10284,48.0,Male,Clothing,High,B,Flight,1.0,324.59,2,43.0,,1
10285,57.0,Female,Books,Low,F,Road,4.0,88.27,1,65.0,3964.0,0
10286,32.0,Male,Clothing,Low,B,Ship,3.0,111.83,6,31.0,2916.0,0
10287,50.0,Other,Books,High,D,Ship,3.0,209.17,1,32.0,5866.0,0
10288,37.0,Female,Clothing,High,A,Ship,4.0,31.67,1,42.0,2263.0,0
10289,,Male,Home & Garden,High,F,Ship,3.0,398.5,6,22.0,5473.0,0
10290,29.0,Female,Toys,Low,A,Ship,5.0,49.22,4,13.0,5284.0,1
10291,54.0,Male,Electronics,Medium,C,Flight,3.0,35.46,3,56.0,2212.0,1
10292,26.0,Male,Sports,High,B,Ship,1.0,326.69,2,56.0,3945.0,1
10293,40.0,Female,Electronics,Critical,A,Ship,5.0,351.63,5,57.0,4302.0,0
10294,25.0,Female,Books,Low,D,Ship,3.0,232.68,6,61.0,2987.0,0
10295,49.0,Male,Home & Garden,Medium,A,Ship,3.0,386.22,2,39.0,3055.0,1
10296,65.0,Male,Toys,Low,F,Ship,5.0,528.42,7,43.0,4660.0,1
10297,31.0,Male,Books,Medium,F,Ship,5.0,80.84,4,46.0,,1
10298,,Male,Electronics,Medium,B,Road,1.0,149.31,4,45.0,5614.0,1
10299,42.0,Male,Electronics,High,C,Road,5.0,133.8,5,52.0,6799.0,0
10300,30.0,Male,Home & Garden,Medium,F,Ship,3.0,66.88,4,28.0,6636.0,0
10301,38.0,Female,Clothing,Medium,D,Flight,4.0,91.67,6,48.0,5941.0,1
10302,62.0,Female,Electronics,Medium,B,Flight,2.0,135.2,7,52.0,4833.0,1
10303,48.0,Male,Electronics,High,F,Ship,4.0,51.42,7,8.0,3031.0,1
10304,54.0,Male,Home & Garden,High,D,Flight,2.0,312.74,5,24.0,5085.0,1
10305,65.0,Female,Electronics,Low,A,Road,2.0,217.73,4,46.0,6947.0,0
10306,,Female,Books,Low,D,Ship,2.0,542.27,1,49.0,5887.0,0
10307,22.0,Female,Sports,Medium,B,Ship,3.0,36.34,7,15.0,4581.0,1
10308,30.0,Male,Sports,Medium,F,Ship,5.0,240.23,4,36.0,5825.0,0
10309,45.0,Male,Electronics,Medium,C,Ship,1.0,337.63,5,17.0,2348.0,1
10310,,Male,Electronics,High,C,Flight,3.0,172.85,5,38.0,4943.0,1
10311,42.0,Female,Clothing,Low,D,Flight,4.0,705.18,5,55.0,4482.0,0
10312,68.0,Male,Toys,Critical,D,Flight,2.0,37.82,3,7.0,1111.0,0
10313,52.0,Female,Clothing,Low,D,Ship,5.0,178.6,2,56.0,6063.0,1
10314,64.0,Male,Clothing,Low,F,Road,3.0,105.06,2,19.0,,0
10315,56.0,Male,Electronics,Medium,C,Ship,4.0,756.47,1,56.0,3262.0,0
10316,24.0,Female,Home & Garden,Medium,C,Ship,3.0,659.26,7,0.0,2001.0,0
10317,55.0,Male,Home & Garden,Medium,B,Ship,2.0,50.39,5,12.0,2353.0,0
10318,49.0,Female,Electronics,High,B,Ship,3.0,129.9,6,51.0,2293.0,0
10319,20.0,Male,Clothing,Medium,A,Ship,3.0,79.86,7,29.0,2345.0,1
10320,62.0,Male,Home & Garden,Low,F,Ship,5.0,384.32,6,56.0,4197.0,1
10321,56.0,Male,Clothing,High,D,Ship,1.0,515.54,6,4.0,,1
10322,54.0,Male,Home & Garden,Critical,B,Flight,5.0,463.36,6,21.0,3210.0,1
10323,67.0,Male,Sports,High,A,Ship,3.0,118.31,3,50.0,5254.0,0
10324,39.0,Female,Home & Garden,High,A,Ship,4.0,101.96,3,0.0,1234.0,0
10325,25.0,Female,Home & Garden,Low,C,Ship,5.0,255.58,6,45.0,1051.0,1
10326,34.0,male,Books,Medium,F,Ship,3.0,564.88,3,41.0,1682.0,1
10327,69.0,Male,Books,Medium,F,Ship,1.0,42.75,5,41.0,3714.0,1
10328,44.0,Other,Clothing,Critical,D,Ship,4.0,41.84,3,63.0,2581.0,0
10329,50.0,Male,Electronics,Medium,F,Ship,2.0,133.35,3,20.0,6674.0,0
10330,63.0,Male,Sports,Low,D,Ship,5.0,138.42,2,18.0,5284.0,1
10331,34.0,Male,Electronics,Medium,F,Ship,4.0,165.79,4,13.0,5620.0,1
10332,59.0,Female,Toys,Low,C,Ship,4.0,168.35,4,14.0,1767.0,1
10333,29.0,Male,Electronics,Medium,A,Road,1.0,154.8,4,50.0,2314.0,1
10334,65.0,Female,Toys,Medium,F,Road,5.0,335.25,5,15.0,5740.0,1
10335,63.0,Male,Home & Garden,Medium,F,Road,2.0,319.46,1,52.0,1056.0,1
10336,44.0,Male,Sports,Low,C,Ship,2.0,307.82,7,54.0,5958.0,1
10337,65.0,Male,Clothing,Low,B,Ship,5.0,109.07,1,22.0,6205.0,1
10338,25.0,Female,Toys,Medium,D,Ship,1.0,33.72,7,35.0,6607.0,0
